i,org_name,country,Address,website,phoneNo,language
4000,I.E.S. POETA PACO MOLLÁ,Spain,"Av. Reina Sofia, 21, 03610 Petrer, Alicante, Spain",iespacomolla.es,+34966957300,Spain
4001,Lake Michigan College,United States,"2755 E Napier Ave, Benton Harbor, MI 49022, United States",lakemichigancollege.edu,+1 269-927-1000,English
4710,Sekolah Vokasi Institut Pertanian Bogor,Indonesia,"Jl. Kumbang No.14, RT.02/RW.06, Babakan, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16128, Indonesia",sv.ipb.ac.id,+622518329101
4711,Universidad Tecnologica de Tulancingo,Mexico,"Av. Ahuehuetitla 301, Reforma la Presa, 43642 Tulancingo de Bravo, Hgo., Mexico",utectulancingo.edu.mx,+527712474026
4712,INSTITUTO TECNOLÓGICO DE TORREÓN,Mexico,"Torreón - San Pedro De las Colonias KM 7.5, Ejido Ana, 27170 Torreón, Coah., Mexico",ittorreon.edu.mx,+52 871 750 7199
4713,Kwangwoon University,South Korea,"20 Gwangun-ro, Nowon-gu, Seoul, South Korea", ,
4714,Liaoning IT Vocational Education Group,China,"China, Liaoning, Shenyang, Huanggu District, Xihe St, 8号-10 邮政编码: 110032",,
4715,Saint-Petersburg College of Information Technologies,Russia,,,
4716,Lónyay Menyhért Baptista Szakgimnázium és Szakközépiskola,Hungary,,,
4717,Advanced Technologies Academy,Kosovo,"Nazim Gafurri 31, Prishtina 10000",abc-softwaredev.com,+383 49 551 524
4718,Daghestan State Institute of National Economy,Russia,"Ulitsa Atayeva, 5, Makhachkala, Republic of Dagestan, Russia, 367008", ,
4719,Samara state college,Russia,,,
4720,IIS Campus dei Licei Massimiliano Ramadù,Italy,"Via Rimini, 1, 04012 Cisterna di Latina LT, Italy",iisramadu.edu.it,+390696873133
4721,National University of Mongolia,Mongolia,"WWF9+6H6, Ulaanbaatar 14200, Mongolia", ,
4722,Federico II Apple iOS Academy,Italy,"H89G+CG8, Sector 38, Noida, Uttar Pradesh 201301",itunes.apple.com,07207666000
4723,Онлайн-школа SkillFactory,Russia,,,
4724,Moscow School #949 - CA,Russia,,,
4725,Yokohama National University,Japan,"79-1 Tokiwadai, Hodogaya Ward, Yokohama, Kanagawa 240-8501, Japan",ynu.ac.jp,+81 45-339-3014
4726,INSTITUTO UNIVERSITARIO POLITECNICO SANTIAGO MARINO-Valencia,Venezuela,,,
4727,Pontificia Universidad Javeriana Cali,Colombia,,,
4728,Stredná priemyselná škola technická Martin,Slovakia,"Ladislava Novomeského 5/24, 036 36 Martin-Záturčie, Slovakia",spsmt.sk,+421 43/413 38 11
4729,Babes-Bolyai University,Romania,"Strada Mihail Kogălniceanu 1, Cluj-Napoca 400347, Romania",ubbcluj.ro,+40 264 405 300
4730,"Bangkok University, School of Engineering",Thailand,"2JR6+38F, Unnamed Road, Khlong Nueng, Khlong Luang District, Pathum Thani 12120, Thailand",,
4731,Instituto de Desarrollo de Talento en Tecnologías de la Información,Mexico,"Calle 12 And. de Dolores Guerrero 226-Int 102, Coapa, Culhuacan CTM VIII, Coyoacán, 04910 Ciudad de México, CDMX, Mexico",,
4732,Escuela Primaria Ricardo Flores Magón,Mexico,"Sebastián Trejo, Santiago Sur, Tláhuac, 13360 Ciudad de México, CDMX, Mexico",,
4733,Dilla University,Ethiopia,"C7FH+PJ6, Halo, Ethiopia",,
4734,Academia do Centro Provincial de Recursos Digitais de Niassa,Mozambique,,,
4735,Elly-Heuss-Realschule,Germany,,,
4736,Colegio Tecnico Profesional Siquirres,Costa Rica,,,
4737,ZS 3 Wadowice,Poland,,,
4738,Thoren Innovation School Stockholm,Sweden,"Isafjordsgatan 39, 164 40 Kista, Sweden",,
4739,Texas College of Management and IT,Nepal,"Kathmandu 44600, Nepal", ,
4740,Neve hadassah,Israel,,,
4741,CITE Technical Institute Inc.,Philippines,"CITE Technical Institute, Inc., Purok 2 Brgy, Cebu City, 6000 Cebu, Philippines",cite.edu.ph,+63 32 346 1611
4742,BILFEN HIGH SCHOOL,Turkey,,,
4743,ITIS G. Feltrinelli,Italy,,,
4744,Powiatowy Zespół Szkół nr 3 im. ks. Edmunda Roszczynialskiego w Wejherowie,Poland,,,
4745,Universidad Peruana Unión,Peru,"Carretera Central Km 19.5 Ñaña, Chosica, Peru",upeu.edu.pe,+51 1 6186300
4746,Chiang Mai Rajabhat University,Thailand,,,
4747,Instituto Santa Inés,Peru,,,
4748,I.E.S. Jacarandá,Spain,"C. Gaspar Sanz, 1, 29140 Málaga, Spain",iesjacaranda.com,"MF8X+XF Málaga, Spain"
4749,QA July Test Academy,Canada,"S - 11, 2nd Floor, H25, H Block Xenon Spaces, Sector 63 Landmark - Noida Electronic City Metro Station, Noida, Uttar Pradesh 201301",pharmastate.academy,085878 74143
4750,Universitas Binaniaga Indonesia,Indonesia,,,
4751,Städtische Berufsschule für Informationstechnik München,Germany,"Riesstraße 34, 80992 München, Germany",bsinfo.eu,+49 89 23385200,Germany
4752,Moscow School #1420,Russia,,,
4753,Asian Institute of Computer Studies - GMA,Philippines,"RN, Shaw Blvd, San Antonio, Pasig, 1600 Metro Manila, Philippines",aics.edu.ph,,English
4754,"INDUSTRIAL TRAINING INSTITUTE, KHANPUR",India,,,
4755,Collège Les Violettes,France,"3 Av. des Pins, 31140 Aucamville, France",ecollege.haute-garonne.fr,+33 5 62 75 94 10,France
4756,Cégep de Sherbrooke,Canada,"475 Rue du Cégep, Sherbrooke, QC J1E 4K1, Canada",cegepsherbrooke.qc.ca,+1 819-564-6350
4757,Powiatowe Centrum Kształcenia Zawodowego i Ustawicznego w Wodzisławiu Śląskim,Poland,,,
4758,НГТУ,Russia,"Ulitsa Nemirovicha-Danchenko, 136, Novosibirsk, Novosibirsk Oblast, Russia, 630087",nstu.ru,+7 383 346-02-31
4759,Erdemnet Networking Training Center,Mongolia,"62, A Block, Sector 2, Noida, Uttar Pradesh 201301", ,
4760,ITT Cerulli,Italy,,,
4761,Univerisidad Panamericana (UPANA),Guatemala,,,
4762,Escuela Especializada en Ingeniería ITCA-FEPADE,El Salvador,"MPFC+HFV, Carr. Panamericana, Santa Tecla, El Salvador",itca.edu.sv,+503 2132 7400,Spain
4763,Moscow College of Technical Fire and Rescue #57,Russia,,,
4764,Moscow School #1569,Russia,,,
4765,Technical Secondary School of Woodworking in Zvolen,Slovakia,,,
4766,Corporacion Universitaria Centro Superior,Colombia,"Cl. 14 Nte. #8N-35, Granada, Cali, Valle del Cauca, Colombia",unicuces.edu.co,+5726601011
4767,Université Simon Kimbangu - Institut Supérieur d'Informatique et Gestion (I.S.I.G),Republic of the Congo,"12 Rue de la 8ème Armée, Makiso, Kisangani, Tshopo, Congo - Kinshasa",,+243897373516
4768,Facultatea de Automatică şi Calculatoare,Romania,"Splaiul Independenței 313, București, Romania", ,
4769,FORSWITCH NETWORKING ACADEMY,Nigeria,"B No1, along Open university, Gyel, off Bukuru Expy, Jos, Nigeria",netacad.com,+234 909 233 9910,English
4770,Южно-Казахстанский государственный педагогический университет,Kazakhstan,"Baytursynov St 13, Shymkent, Kazakhstan",okmpu.kz,+7 7252 21 29 21
4771,Zespół Szkół Zawodowych nr 2 im. Powstańców Warszawy,Poland,"ul. gen, Generała Kazimierza Sosnkowskiego 43, 05-300 Mińsk Mazowiecki, Poland",mechanik.home.pl,+48 25 759 34 77
4772,Camara Education Limited,Uganda,"XM4F+PM, Mombasa, Kenya",camara.org,+254 770 400703,English
4773,Lebanese University FS V,Lebanon,"RGHC+4PR, Beirut, Lebanon", ,
4774,ISHA Computer,India,"15 Shakti Society, Ghatlodiya, Ahmedabad, Gujarat 380061",ishacomputer.com,"2G6W+GW Ahmedabad, Gujarat"
4775,Mutah University IT,Jordan,"Street, Mu'tah, Jordan", ,
4776,I.I.S. “N. Miraglia”,Italy,"Via Provinciale, Lauria, PZ 85044, Italy",iismiraglialauria.edu.it,+390973823966
4777,Thepsatri Rajabhut University,Thailand,"อําเภอ, 321 Narai Maharach Rd, Thale Chup Son, เมือง, Lopburi 15000, Thailand", ,
4778,MANTIA,Spain,,,
4779,"Faculty of Computer Science,Guangdong University of Education",China,,,
4780,Politecnico di Milano,Italy,"Piazza Leonardo da Vinci, 32, 20133 Milano MI, Italy",polimi.it,+390223991,Italy
4781,The British College,Nepal,"Trade Tower, Thapathali Road, Kathmandu 44600, Nepal", ,
4782,Universidad Inca Garcilaso de la Vega,Peru,"Av. Elmer Faucett 1627, Bellavista 07011, Peru",,+5115611850
4783,Colegio de Bachilleres del Estado de Quintana Roo Cancun3,Mexico,"Calle 21, Region 91 Manzanas 56 y 57 Nuevos, Horizontes, 77516 Cancún, Q.R., Mexico",cobaqroo.edu.mx,+529988885066
4784,Zespol Szkol Zawodowych,Poland,,,
4785,BFW Leipzig gGmbH,Germany,,,
4786,Moscow School #463,Russia,,,
4787,كلية تدريب قلنديا,Palestine,,,
4788,"Комунальний заклад ""Середня загальноосвітня школа №10"" Кам'янської міської ради",Ukraine,"Anoshkina Ave, 121, Kamianske, Dnipropetrovsk Oblast, Ukraine, 51900", ,+380569233383
4789,"INDUSTRIAL TRAINING INSTITUTE, LUNAWADA",India,"SH-5, Sonela Rd, Lunawada, Gujarat 389230",,
4790,"Северо-Кавказский институт бизнеса, инженерных и информационных технологий",Russia,"Stavropol'skaya Ulitsa, 36 к. 2, Cherkessk, Karachay-Cherkessia, Russia, 369001", ,
4791,BevFacey,Canada,"99 Colwill Blvd, Sherwood Park, AB T8A 4V5, Canada", ,
4792,ITI Thaltej(women),India,"17/18, Mahila Industrial Trg, Tltj, Tltj, Ahmedabad, Gujarat 380054",,
4793,Universidad Politécnica de Atlacomulco,Mexico,"Carretera Atlacomulco San José Toxi Km. 5 Santo Domingo Shomeje, 50465 Atlacomulco, Méx., Mexico",upatlacomulco.edu.mx,+52 722 454 0156
4794,Directia Generala de Protectie Interna,Romania,"Intrarea Răzoare nr. 5, București 060109, Romania",,
4795,Alcaldía Municipal de Tecoluca,El Salvador,"G6P9+XMV, Tecoluca, El Salvador",alcaldiadetecoluca.gob.sv,+503 2302 8000
4796,Fundacid,Venezuela,"6X5P+8MR, Valencia 2001, Carabobo, Venezuela",,
4797,TopEdu LTD,Israel,"כנות, כפר הנוער כנות, Israel",topedu.co.il,+972 77-757-3393
4798,"Escuela Militar de Aviación ""Marco Fidel Suárez""",Colombia,"Cra. 8 #5867, Cali, Valle del Cauca, Colombia",emavi.edu.co,+57 24441639
4799,ГБОУ Школа №1786,Russia,"Ulitsa Admirala Lazareva, 77, Moscow, Russia, 117041", ,
4800,Stredná priemyselná škola technická,Slovakia,"6, Hviezdoslavova 444, 052 01 Spišská Nová Ves, Slovakia",strojsnv.sk,
4801,Academia do Centro de Processamento de Dados de Tete,Mozambique,,,
4802,"МБОУ ""Большеатнинская СОШ""",Russia,,,
4803,Zespół Szkół Centrum Kształcenia Rolniczego,Poland,,,
4804,NITDA-HUK POLYTECHNIC ACADEMY,Nigeria,,,
4805,"Institute of Technology, Nirma University",India,"Sarkhej - Gandhinagar Hwy, Gota, Ahmedabad, Gujarat 382481",nirmauni.ac.in,079 7165 2000,English
4806,Centre Universitaire Professionnalisé (CUP),Côte d'Ivoire,"25 bp 1652 Abidjan 25, Côte d’Ivoire",cup-ci.org,+225 07 07 98 5000
4807,Lebanese University FSEG III,Lebanon,"VGPH+GMF, Beirut, Lebanon",ul.edu.lb,+961 1 201 766,Argentina
4808,Berufliches Schulzentrum Kulmbach,Germany,"Georg-Hagen-Straße 35, 95326 Kulmbach, Germany",bsz-kulmbach.de,+4992216930,Germany
4809,Мариупольский машиностроительный колледж,Ukraine,"87500, Vuzivs'ka St, 1, Mariupol, Donetsk Oblast, Ukraine",mt-pgtu.at.ua,+380979169303
4810,"Department of computer science and technology, Zhuhai college of Jilin University",China,,,
4811,Nepalgunj College,Nepal,,,
4812,Ecole Supérieure Polytechnique Antsiranana,Madagascar,"Lazaret CUR Antsiranana, 201, Madagascar",esp-antsiranana.mg,+261208292596
4813,Integrovana stredni skola - Centrum odborne pripravy Valasske Mezirici,Czechia,,,
4814,BSZ 7 Leipzig,Germany,"An d. Querbreite 8, 04129 Leipzig, Germany",bsz7-leipzig.de,+49341904530
4815,Instituto de Emprendedores Usil,Peru,"Jirón Jose Galvez 386, Magdalena del Mar 15086, Peru",institutoemprendedores.pe,+51 3171033
4816,Gimnazjum nr 2,Poland,"Reymonta 5, 46-100 Namysłów, Poland",sp2namyslow.pl,+48 77 410 13 77
4817,Cherkassy School №28,Ukraine,,,
4818,Inadeco,Spain,"C. Teodoro Cuesta, 5, 33207 Gijón, Asturias, Spain",inadeco.es,+34 985 17 14 21
4819,"БПОУ ВО ""Великоустюгский многопрофильный колледж""",Russia,,,
4820,IT Network Cibinong,Indonesia,,,
4821,كلية مجتمع المرأة برام الله,Palestine,"Al-Tireh Street, Ramallah, West Bank, Ramallah",rwtc.edu.ps,+970 2 295 6533
4822,Supdeco Technologie,Senegal,"7 Av. Faidherbe, Dakar 21354, Senegal",supdeco.sn,+221 33 849 69 19
4823,EIPS - Salisbury Composite High School & Continuing Education,Canada,,,
4824,Mahila ITI Gandhinagar,India,"near LDRP College Campus Sector No. 15, Gandhinagar, Gujarat 382016",gujarat.gov.in,094275 26948
4825,FundaCID,Venezuela,"6X5P+8MR, Valencia 2001, Carabobo, Venezuela",,
4826,MSDF 2nd Service School,Japan,"無番地 Tauraminatocho, Yokosuka, Kanagawa 237-0071, Japan",mod.go.jp,+81 46-822-3500
4827,ST Ricerca,Italy,,,
4828,Test Academy Revised DBA 04/30/15,Uganda,,,
4829,brainymotion AG,Germany,,,
4830,"Lycée Jean Perrin, Reze, Pays de Loire",France,"20 Rue du Château de Rezé, 44400 Rezé, France",paysdelaloire.e-lyco.fr,+33240324400
4831,Tapa Gümnaasium,Estonia,"Pargi 12, Tapa, 45106 Lääne-Viru maakond, Estonia",tapagymnaasium.kovtp.ee,+372 322 2311
4832,Trnavska univerzita v Trnave,Slovakia,"Priemyselná 2680/4, 918 43 Trnava, Slovakia", ,
4833,Academia do Centro de Processamento de Dados de Inhambane,Mozambique,,,
4834,Prime Innovation Institute of Technology,Nigeria,"22 Yomi Ajetunmobi Avenue, off Alfa bus stop, sangotedo Ajah, Lekki - Epe Expy, Aja, Lagos, Nigeria",piit.com.ng,+234 810 976 4557
4835,Zespol Szkol Ponadgimnazjalnych w Zloczewie,Poland,"Szeroka 1/7, 98-270 Złoczew, Poland",zspzloczew.weebly.com,+48438202212
4836,İBRAHİM ÖZAYDIN TEKNİK VE ENDÜSTRİ MESLEK LİSESİ,Turkey,,,
4837,Zespol Szkol i Przedszkola w Tarnawatce - Publiczne Gimnazjum w Tarnawatce,Poland,"Lubelska 62, 22-604 Tarnawatka, Poland",zsip.cal24.pl,+48 84 533 35 55
4838,Agryz Gymnasium #1,Russia,,,
4839,"ERR Technologie, Limousin",France,,,
4840,Eastern Visayas State University Carigara Campus,Philippines,"8P34+8M7, Barugohay Norte, Carigara, Leyte, Philippines", ,
4841,Ghana- India Kofi Annan Centre of Excellence in ICT,Ghana,,,
4842,Far East University,Taiwan,"No. 49號, Zhonghua Rd, Xinshi District, Tainan City, Taiwan 744", ,
4843,British University Vietnam,Vietnam,"Lô GĐ-01, Khu đô thị Ecopark, Hưng Yên, Vietnam",buv.edu.vn,+84 96 662 99 09,English
4844,IES Don Bosco (Albacete),Spain,"P.º de la Cuba, 43, 02006 Albacete, Spain",iesdonbosco.com,+34967215405
4845,Zespół Szkół w Sokółce,Poland,"Adama Mickiewicza 11, 16-100 Sokółka, Poland",liceumsokolka.pl,+48 85 711 25 74
4846,Instituto Cuatrovientos,Spain,,,
4847,Instituto San Ignacio de Loyola,Peru,"Av. la Fontana 550, La Molina 15024, Peru",usil.edu.pe,+51 1 3171000
4848,ADAM DE CRAPONNE,France,,,
4849,Greta des Yvelines-IDF,France,"1 Rue des Frères Lumière, 78370 Plaisir, France",greta-yvelines.fr,+33 1 30 85 78 78,France
4850,Ліцей № 52 ім. М. Лобачевського Львівської міської ради,Ukraine,,,
4851,TOLOSALDEA GLHI,Spain,,,
4852,الكلية الجامعية للعلوم التربوية وكلية مجتمع رام الله,Palestine,"V6V3+J24, Ramallah",,
4853,SSIG,Switzerland,"# 402, 4th Floor, Global Foyer Bldg, Haryana 122002",sig.biz,"F36W+54 Gurugram, Haryana"
4854,IPEC de Barva,Costa Rica,"300 metros de la Iglesia Católica de Barva de Heredia Carretera a, Heredia, Barva, 40201, Costa Rica",ipec-barva.com,+506 2238 2438
4855,LANITIO B LYCEUM,Cyprus,"M2QQ+PWM, Limassol, Cyprus",,
4856,Uganda Christian University,Uganda,,,
4857,ISTA HAY SALAM SALE,Morocco,"26P8+53J, Salé, Morocco",,
4858,Mongolian School of Networking,Mongolia,"Бага тойруу 34, Sukhbaatar 14191, Mongolia",must.edu.mn,+976 11 32 3579
4859,"INDUSTRIAL TRAINING INSTITUTE, SARKHEJ",India,"XGH2+HCQ, Sarkhej, Ahmedabad, Gujarat 380055",,
4860,"INDUSTRIAL TRAINING INSTITUTE, VIRPUR",India,,,
4861,Fundación Esplai - Ciudadanía Comprometida,Spain,"C. de Latina, 21, 28047 Madrid, Spain",fundacionesplai.org,+34 911 68 16 86
4862,Moscow College of Polytechnics #8,Russia,,,
4863,ГБОУ СОШ №2094,Russia,"Ulitsa Salar'yevskaya, 14, Moscow, Russia, 119297",,
4864,"Lycée Le Mans Sud, Le Mans, Pays de Loire",France,"128 Rue Henri Champion, 72000 Le Mans, France",lemans-sud.e-lyco.fr,+33 2 43 86 24 16
4865,IEMS ITC-Central-ITC,Mexico,,,
4866,Universidad Libre,Colombia,"Cl. 8 #580, Bogotá, Colombia",unilibre.edu.co,+57 13821000,Spain
4867,SPS dopravna Trnava,Slovakia,"Študentská 3585/23, 917 45 Trnava, Slovakia",spsdtt.edupage.org,+421 33/552 11 61
4868,Academia do Centro de Processamento de Dados de Gaza,Mozambique,,,
4869,Tartu Ülikool,Estonia,,,
4870,Universidade da Beira Interior,Portugal,"Universidade da Beira Interior, R. Marquês de Ávila e Bolama, 6201-001 Covilhã, Portugal",ubi.pt,+351 275 319 700
4871,"Collège Voltaire, Limousin",France,,,
4874,Universitas Internasional Batam,Indonesia,"Baloi-Sei Ladi, Jl. Gajah Mada, Tiban Indah, Kec. Sekupang, Kota Batam, Kepulauan Riau 29426, Indonesia",,+627787437111
4875,INTECAP Zacapa,Guatemala,"XF9G+7VR Instituto Adolfo V. Hall East, Calzada, Zacapa, Guatemala",intecap.edu.gt,+502 7941 5961
4876,Mediateam IT Education Center GmbH,Germany,"Lahnstraße 21, 12055 Berlin, Germany",mediateamit.com,+49 30 68083073,English
4877,"Industrial Training Institute, Phulbani",India,"F6PX+FJC, SH 23, Phulbani, Odisha 762001",,
4878,賽馬會體藝中學,Hong Kong,"5-7 Lok King St, Sha Tin, Hong Kong",tic.edu.hk,+852 2691 7150
4879,I.E.S Leonardo da Vinci,Spain,"Av. Baronia de Polop, 10, 03011 Alacant, Alicante, Spain",,+34965936515
4880,Interregional Academy of Personnel Management,Ukraine,"Frometivska St, 2, Kyiv, Ukraine, 03039",maup.com.ua,+380444909505
4881,International Black Sea University,Georgia,,,
4882,Zespol Szkol Ogolnoksztalcacych w Sejnach,Poland,,,
4883,Moscow School #1103,Russia,,,
4884,Universidad de Lima,Peru,"Av. Javier Prado Este 4600, Santiago de Surco 15023, Peru",ulima.edu.pe,+51 1 4376767
4885,Telecommunication Education Center Kazinformtelecom,Kazakhstan,"WG4G+GRM, Erden St, Satpayev 100000, Kazakhstan", ,
4886,TIIT,Taiwan,,,
4887,IES Juan Antonio Castro,Spain,"Av. Francisco Aguirre, 220, 45600 Talavera de la Reina, Toledo, Spain",iesjuanantoniocastro.es,+34 925 80 12 50
4888,Wollo University Kombolcha Institute of Technology,Ethiopia,"3P2W+6PV, Kombolcha, Ethiopia",,+251338519009
4889,Universitat Oberta de Catalunya (Grau),Spain,"Rambla del Poblenou, 156, 08018 Barcelona, Spain",uoc.edu,,Spain
4890,STMIK IKMI CIREBON,Indonesia,"Jl. Perjuangan No.10B, Karyamulya, Kec. Kesambi, Kota Cirebon, Jawa Barat 45131, Indonesia",ikmi.ac.id,+62 231 490480
4891,Center of vocational education in Dnipropetrovsk region,Ukraine,,,
4892,ENIM,Morocco,"Rabat 10000, Morocco",,
4893,GLOBAL COLLEGE,Cyprus,"Eleonon 245, Strovolos 2048, Cyprus",,
4894,DengYun College of Science and Technology Department of Information Technology,China,"FC-26, Panduk Shila Marg, Zero Pusta Rd, Shastri Park, Shahdara, New Delhi, Delhi 110053",adgitmdelhi.ac.in,011 4990 5900
4895,Telematikschule Bern TSBE,Switzerland,,,
4896,"ГУ ""Школа-гимназия №3""",Kazakhstan,"Respublika Ave 35, Astana 010000, Kazakhstan", ,
4897,CSMS of MUST,Mongolia,,,
4898,"INDUSTRIAL TRAINING INSTITUTE, GHOGHAMBA",India,"Gujarat State Highway 150, Vel Kotar, Gujarat 389360",,
4899,"INDUSTRIAL TRAINING INSTITUTE, DASHRATH",India,"94RR+PXC, Ranoli GIDC, Ranoli, Vadodara, Gujarat 391750",,02652240364
4900,ITIS Archimede,Italy,"Via Cento, 38, 40017 San Giovanni in Persiceto BO, Italy",archimede.edu.it,+39 051 821832,Italy
4901,NGO The Centre of ICT,Tajikistan,,,
4902,Universidad de San Buenaventura,Colombia,"Cra. 8h # 172-20, Usaquén, Bogotá, Cundinamarca, Colombia",usbbog.edu.co,+576671090,Spain
4903,ГБПОУ МО «Красногорский колледж»,Russia,,,
4904,"Faculty of Commerce and Accountancy, Chulalongkorn University",Thailand,"254 Phaya Thai Rd, Wang Mai, Pathum Wan, Bangkok 10330, Thailand",chula.ac.th,+66 2 215 3555
4905,Zentech I T Solutions,Ghana,"No 7 Oshimpa Lake, Accra, Ghana",zentechgh.com,+233 30 226 8650,English
4906,"SOŠ elektrotechnická, Trnava",Slovakia,"Sibírska 5945/1, 917 01 Trnava, Slovakia",sose-trnava.edu.sk,
4907,Staroe Drozhzhanoe School #1,Russia,,,
4908,University of Mauritius,Mauritius,"Reduit MU, 80837, Mauritius",uom.ac.mu,+230 403 7400,English
4909,22 TEAM FOUNDATION,Nigeria,"Julie Estate, 4 Oyewo Cl, Oregun 101233, Ikeja, Nigeria",,+2349099085505
4910,INTRAC-The International Training Academy,Yemen,"Baghdad St. Near 60 Meter Rd. Sana'a، شارع بغداد - قرب تقاطع الستين, Sana'a, Yemen",,+9671445377
4911,Loei Rajabhat University,Thailand,"234 ถนน ซอย เลย-เชียงคาน 1 ต.เมือง, อ.เมืองเลย, Loei 42000, Thailand", ,
4912,Domain Group Organisation,Malta,"Domain Building, 102/104 Triq Il Kostitutuzzjoni Mosta, MST 9055, Malta",malta4study.com,+35627433688
4913,Zespół Szkół Zawodowych im. Stanisława Staszica w Wysokiem Mazowieckiem,Poland,,,
4914,Lycée Privé d'Avesnières,France,"51 Rue d'Avesnières, 53000 Laval, France",avesnieres.fr,+33 2 43 02 82 82
4915,EMIT - ENTE MORALE ISTRUZIONE TECNICA,Italy,"Piazzale Antonio Cantore, 10, 20123 Milano MI, Italy",emitfeltrinelli.it,+39 02 832 3290,Italy
4916,Bilopilya school I-III level №3,Ukraine,,,
4918,Universidad Tecnológica del Perú,Peru,,,
4919,Escuela Politecnica Superior de Albacete (UCLM),Spain,"s/n, Av. de España, 02071 Albacete, Spain", ,
4920,Zespół Szkół Ogólnokształcących nr 2 im.G.Morcinka,Poland,"Alojzego Jankowskiego 22, 41-710 Ruda Śląska, Poland",morcinek.edu.pl,+48322420125
4921,Universidad Autónoma de Guadalajara Campus Tabasco,Mexico,"Km. 3.5 Prolongacion Paseo Usumacinta Fracc, El Country, 86039 Villahermosa, Tab., Mexico",tabasco.uag.mx,+52 993 310 5170
4922,Technisch-gewerbliches Berufsbildungszentrum Voelklingen,Germany,,,
4923,健行科技大學,Taiwan,"No. 229, Jianxing Rd, Zhongli District, Taoyuan City, Taiwan 320",,
4924,CRP Gassies,France,"Rue de la Tour de Gassies, 33520 Bruges, France",gassies.net,+33556163333
4925,info,Macau,,,
4926,Plateau Private Schools Jos,Nigeria,,,
4927,SENATI-SEDE PIURA,Peru,,,
4928,InfoTech,Kosovo,"Veternik, M25-2, Prishtina 10000", ,+38344609130
4929,"INDUSTRIAL TRAINING INSTITUTE, GODHARA",India,"QJGM+J6F, Prabha Rd, Bhagwati Society, Panchmahal, Godhra, Gujarat 389001",talimrojgar.gujarat.gov.in,02672 265 808
4930,National University of Management - NUM,Cambodia,"St.96 Christopher Howes Phnom Penh BS16, AP18, Cambodia",,+85523428120
4931,ITIS Cannizzaro,Italy,"Via Raffaello Sanzio, 2, 20017 Rho MI, Italy",itiscannizzaro.edu.it,+39 02 930 3576,Italy
4932,Contehs Interactive School of Technology,The Gambia,,,
4933,Поволжский государственный университет телекоммуникаций и информатики,Russia,"Ulitsa L'va Tolstogo, 23, Samara, Samara Oblast, Russia, 443010", ,
4934,SERVICIO NACIONAL DE APRENDIZAJE -SENA-,Colombia,"Cl. 51 #57-70, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",sena.edu.co,+57 45760000,Spain
4935,ГБПОУ 26КАДР,Russia,,,
4936,CLIC-SERVICE,Senegal,,,
4937,IESTP Simón Bolivar,Peru,"C. 3 100, Bellavista 07011, Peru",institutobolivar.edu.pe,+51 1 7155260,Spain
4938,COMSATS Sahiwal,Pakistan,,,
4939,University of Mauritius,Mauritius,"Reduit MU, 80837, Mauritius",uom.ac.mu,+230 403 7400,English
4940,Kazan Gymnasium #102,Russia,,,
4941,Lango Lippaye High School,Liberia,,,
4942,FORCES ARMEES SENEGALAISE - DTIA,Senegal,,,
4943,"Industrial Training Institute, Gajabahal, Bissam Cuttack",India,,,
4944,ORT-SPb Centre,Russia,,,
4945,Zespół Szkół Politechnicznych,Poland,"Plac Jana z Głogowa 7, 67-200 Głogów, Poland",politechniczna.glogow.pl,+48 76 834 18 53
4946,Europa Networking,Italy,"Viale Abruzzi, 94, 20131 Milano MI, Italy",europanetworking.net,+39 02 8738 9811
4947,Moscow School #875,Russia,,,
4948,BKTM,Germany,,,
4949,IDAT,Peru,,,
4950,IES Salvador Espriu,Spain,"17190 Salt, Girona, Spain", ,
4951,Ebenezer School,Hong Kong,"131 Pok Fu Lam Rd, High West, Hong Kong",ebenezer.org.hk,+85231595400,English
4952,Universitas Darma Persada,Indonesia,"Jl. Taman Malaka Selatan No.8, RT.8/RW.6, Pd. Klp., Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13450, Indonesia",unsada.ac.id,+62218649059
4953,Zespol Szkol Nr 26 w Warszawie,Poland,,,
4954,Кызылординский Государственный университет имени Коркыт Ата,Kazakhstan,"Al-Farabi Avenue 71, Almaty 050040, Kazakhstan", ,
4955,Szkola Podstawowa nr 1,Poland,,,
4956,Universidad Politecnica del Centro,Mexico,"Carretera Federal, Villahermosa-Teapa Km 22.5, Tumbulushal Centro, 86290 Villahermosa, Tab., Mexico",updc.edu.mx,+529933125893
4957,"P.V.K.K.INSTITUTE OF TECHNOLOGY, II SHIFT DIPLOMA",India,"Sanapa, Road, Rudrampeta Rd, Anantapur, Andhra Pradesh 515001",pvkkit.ac.in,095506 16861
4958,"Волгодонский техникум информационных технологий, бизнеса и дизайна имени В.В. Самарского",Russia,"г, Ulitsa Gagarina, 13, Volgodonsk, Rostov Oblast, Russia, 347380", ,
4959,明新科技大學,Taiwan,"No. 1號, Xinxing Rd, Xinfeng Township, Hsinchu County, Taiwan 304", ,
4960,Swissnetac,Switzerland,,,
