Org,Country,URL,InDB?,LinkedIn,LinkedIn Job Count,Address,Phone number,Country,Language,Contact Form,Company Email Address,Domain Admin,Domain Technical,Team Member - Email,Other Link,Date,Person name
Gymnasium №1 of the city of Cheboksary,Russia,,,,,,,,,,,,,,,,
"Colegio de Ciencias y Humanidades , UNAM",Mexico,,,,,,,,,,,,,,,,
GelecektekiSen,Turkey,,,,,,,,,,,,,,,,
Necatibey İlkokulu,Turkey,,,,,,,,,,,,,,,,
INSTITUTE OF NETWORK ENGINEERS & CLOUD COMPUTING,India,,,,,,,,,,,,,,,,
Edgewood High School,United States,,,,,,,,,,,,,,,,
AYUNTAMIENTO DE JIUTEPEC,Mexico,,,,,,,,,,,,,,,,
INA-CFP de San Ramón,Costa Rica,,,,,,,,,,,,,,,,
City Colleges of Chicago,United States,,,,,,,,,,,,,,,,
NuMax Technology,Pakistan,,,,,,,,,,,,,,,,
Orange Digital Center,Jordan,,,,,,,,,,,,,,,,
Escola Secundária Vergilio Ferreira,Portugal,,,,,,,,,,,,,,,,
CTC Pedro Brand,Dominican Republic,,,,,,,,,,,,,,,,
CTC La Pared de Haina,Dominican Republic,,,,,,,,,,,,,,,,
CTC Gonzalo,Dominican Republic,,,,,,,,,,,,,,,,
CTC Capotillo,Dominican Republic,,,,,,,,,,,,,,,,
CTC El Limón,Dominican Republic,,,,,,,,,,,,,,,,
Sunrise Christian Academy,United States,,,,,,,,,,,,,,,,
Universitas Mulawarman,Indonesia,,,,,,,,,,,,,,,,
Universitas Airlangga,Indonesia,,,,,,,,,,,,,,,,
академияLntgTo,Russia,,,,,,,,,,,,,,,,
Mersal Charity Foundation-Mersal Academy (S+NGO),Egypt,,,,,,,,,,,,,,,,
Ajira Digital Program,Kenya,,,,,,,,,,,,,,,,
ICAL (İdil Cumhuriyet AL),Turkey,,,,,,,,,,,,,,,,
Kadıköy Bilim ve Sanat Merkezi,Turkey,,,,,,,,,,,,,,,,
RODA AİHL,Turkey,,,,,,,,,,,,,,,,
Lycée René Perrin Ugine,France,,,,,,,,,,,,,,,,
Agrupamento de Escolas Francisco de Holanda,Portugal,,,,,,,,,,,,,,,,
CTC Bohechio,Dominican Republic,,,,,,,,,,,,,,,,
CTC Arroyo Cano,Dominican Republic,,,,,,,,,,,,,,,,
CTC Favidrio,Dominican Republic,,,,,,,,,,,,,,,,
CTC Yamasá,Dominican Republic,,,,,,,,,,,,,,,,
CTC Peralvillo,Dominican Republic,,,,,,,,,,,,,,,,
CECI317-BP Guararí de Heredia,Costa Rica,,,,,,,,,,,,,,,,
Stiftung Wirtschaftsinformatikschule Schweiz-WISS,Switzerland,,,,,,,,,,,,,,,,
Simon Fraser University,Canada,,,,,,,,,,,,,,,,
MINEDU INSTITUTOS,Peru,,,,,,,,,,,,,,,,
UNIVERSIDAD INCCA DE COLOMBIA,Colombia,,,,,,,,,,,,,,,,
Liceo Comercial de Los Andes,Chile,,,,,,,,,,,,,,,,
"Hochschule Heilbronn, Reinhold-Würth-Hochschule, Campus Künzelsau",Germany,,,,,,,,,,,,,,,,
HÜSEYİN BÜRGE ANADOLU LİSESİ,Turkey,,,,,,,,,,,,,,,,
Chernivtsi Cooperative College,Ukraine,,,,,,,,,,,,,,,,
Cisco India Networking Academy,India,,,,,,,,,,,,,,,,
Universitas Riau,Indonesia,,,,,,,,,,,,,,,,
Plateau State University,Nigeria,,,,,,,,,,,,,,,,
İzmit Anadolu İmam Hatip Lİsesi,Turkey,,,,,,,,,,,,,,,,
ÇİĞLİ 75. YIL MESLEKİ VE TEKNİK ANADOLU LİSESİ,Turkey,,,,,,,,,,,,,,,,
Lycée Kléber,France,,,,,,,,,,,,,,,,
Lycée Professionnel M CHAMPAGNAT,New Caledonia,,,,,,,,,,,,,,,,
WEMPO-Peru,Peru,,,,,,,,,,,,,,,,
Vecademy-Provitik,Cameroon,,,,,,,,,,,,,,,,
Liks.co,Mexico,,,,,,,,,,,,,,,,
CECI52-PIMA CENADA,Costa Rica,,,,,,,,,,,,,,,,
AG College,Mexico,,,,,,,,,,,,,,,,
Instituto Cumbre de Condores,Chile,,,,,,,,,,,,,,,,
CFT San Agustín,Chile,,,,,,,,,,,,,,,,
Williemay International School,Ghana,,,,,,,,,,,,,,,,
"Kaduna State College of Education Gidan Waya, Kafanchan",Nigeria,,,,,,,,,,,,,,,,
NIIT ENUGU,Nigeria,,,,,,,,,,,,,,,,
LYCEE DES METIER LA TOURNELLE,France,,,,,,,,,,,,,,,,
ITSCare,Germany,,,,,,,,,,,,,,,,
The Saigon International University,Vietnam,,,,,,,,,,,,,,,,
Glebe Collegiate Institute,Canada,,,,,,,,,,,,,,,,
MINISTERIO DE EDUCACIÓN-ESTUDIANTES,Peru,,,,,,,,,,,,,,,,
ISEN Caen,France,,,,,,,,,,,,,,,,
Ortaköy 80. Yıl Mesleki ve Teknik Anadolu Lisesi,Turkey,,,,,,,,,,,,,,,,
Velibaba Cok Programli Anadolu Lisesi,Turkey,,,,,,,,,,,,,,,,
Yavuz Sultan Selim Han Mesleki ve Teknik Anadolu Lisesi,Turkey,,,,,,,,,,,,,,,,
Renton High School,United States,,,,,,,,,,,,,,,,
Rybinsk polygraphic college,Russia,,,,,,,,,,,,,,,,
IBZ Schulen AG,Switzerland,,,,,,,,,,,,,,,,
Hamilton Public Library,Canada,,,,,,,,,,,,,,,,
Universidad Autónoma del Estado de Hidalgo-Colegio de Posgrado,Mexico,,,,,,,,,,,,,,,,
Medi-Caps University,India,,,,,,,,,,,,,,,,
DUNIA MOJA NETWORK,Kenya,,,,,,,,,,,,,,,,
Geeta Group of Institutions,India,,,,,,,,,,,,,,,,
"Cairo Higher Institute for Engineering, Computer Science and Management (S+EDU)",Egypt,,,,,,,,,,,,,,,,
"Kirkuk University, College of Computer Science and Information Technology",Iraq,,,,,,,,,,,,,,,,
MINEDU_CETPRO,Peru,,,,,,,,,,,,,,,,
MINEDU_ESFA,Peru,,,,,,,,,,,,,,,,
PROGRAMAS DE FORMACION TECNICA,Peru,,,,,,,,,,,,,,,,
SIW Höhere Fachschule für Wirtschaft und Informatik AG,Switzerland,,,,,,,,,,,,,,,,
HAGI IT SSJ,Japan,,,,,,,,,,,,,,,,
Moscow University of Finance and Law,Russia,,,,,,,,,,,,,,,,
Speyside High School,Trinidad and Tobago,,,,,,,,,,,,,,,,
Instituto Superior de Comercio,Chile,,,,,,,,,,,,,,,,
ALMAMARI TRAINING CENTER,Oman,,,,,,,,,,,,,,,,
Irkutsk National Research Technical University,Russia,,,,,,,,,,,,,,,,
Institut Ivoirien de Technologie,Côte d'Ivoire,,,,,,,,,,,,,,,,
Sylma ICT Academy,Sierra Leone,,,,,,,,,,,,,,,,
Chernivtsi Polytechnical College,Ukraine,,,,,,,,,,,,,,,,
CTC El Llano,Dominican Republic,,,,,,,,,,,,,,,,
CTC Guayabal,Dominican Republic,,,,,,,,,,,,,,,,
Asociación Pro Superación Juvenil/Junior Achievement El Salvador,El Salvador,,,,,,,,,,,,,,,,
Adeniran Ogunsanya College of Education,Nigeria,,,,,,,,,,,,,,,,
Televerde,United States,,,,,,,,,,,,,,,,
Siddaganga Institute of Technology,India,,,,,,,,,,,,,,,,
Lycée Grand Air,France,,,,,,,,,,,,,,,,
STEP (Secondary Technical Education Program),United States,,,,,,,,,,,,,,,,
NEWIT ECONOMIC DEVELOPMENT CORPORATION,United States,,,,,,,,,,,,,,,,
University of Missouri,United States,,,,,,,,,,,,,,,,
CETA,United States,,,,,,,,,,,,,,,,
A-Pro,Kazakhstan,,,,,,,,,,,,,,,,
Garey High School,United States,,,,,,,,,,,,,,,,
Pomona High School,United States,,,,,,,,,,,,,,,,
CECI246-BP Santa Cruz,Costa Rica,,,,,,,,,,,,,,,,
"MAHARANA PRATAP ENGINEERING COLLEGE, KANPUR",India,,,,,,,,,,,,,,,,
MIEM HSE,Russia,,,,,,,,,,,,,,,,
SERVICIO ECUATORIANO DE CAPACITACIÓN PROFESIONAL-SECAP,Ecuador,,,,,,,,,,,,,,,,
Putrivskii NVK (Education Complex of Putrivka),Ukraine,,,,,,,,,,,,,,,,
Akademickie Liceum Ogólnokształcące Politechniki Śląskiej w Rybniku,Poland,,,,,,,,,,,,,,,,
Universidad Anáhuac de Cancún S.C.,Mexico,,,,,,,,,,,,,,,,
Indus University,India,,,,,,,,,,,,,,,,
Liceo República Argentina,Chile,,,,,,,,,,,,,,,,
Lord Buddha Education Foundation,Nepal,,,,,,,,,,,,,,,,
Tatyasaheb Kore Institute of Engineering and Technology,India,,,,,,,,,,,,,,,,
Adam-Josef-Cüppers Berufskolleg,Germany,,,,,,,,,,,,,,,,
Inteligencia de Negocios y Tecnologías de la Información,Peru,,,,,,,,,,,,,,,,
Future Resilience and Development Foundation,Nigeria,,,,,,,,,,,,,,,,
"Innovation & Skills Acquisition Institute, Dutse",Nigeria,,,,,,,,,,,,,,,,
Unity Junior High School,Ghana,,,,,,,,,,,,,,,,
STEAM Africa Initiative,Nigeria,,,,,,,,,,,,,,,,
"National Institute of Technology, Wakayama College",Japan,,,,,,,,,,,,,,,,
İZMİR/Selçuk Şehit Polis Demet Sezen MTAL,Turkey,,,,,,,,,,,,,,,,
M. Halil İbrahim Hekimoğlu Mesleki ve Teknik Anadolu Lisesi,Turkey,,,,,,,,,,,,,,,,
Cité scolaire Bergson-Jacquard,France,,,,,,,,,,,,,,,,
Zhytomyr Trade and Economic College of the Kiev National Trade and Economic University,Ukraine,,,,,,,,,,,,,,,,
Washington State Library,United States,,,,,,,,,,,,,,,,
Mankato Area Public Schools,United States,,,,,,,,,,,,,,,,
Universidad Tecnológica del Perú - Chiclayo,Peru,,,,,,,,,,,,,,,,
Universidad Tecnológica del Perú - Arequipa,Peru,,,,,,,,,,,,,,,,
Universidad Tecnológica del Perú - Lima Sur,Peru,,,,,,,,,,,,,,,,
Universidad Tecnológica del Perú - Ate,Peru,,,,,,,,,,,,,,,,
Universidad Tecnológica del Perú - San Juan de Lurigancho,Peru,,,,,,,,,,,,,,,,
Universidad Tecnológica del Perú - Lima Norte,Peru,,,,,,,,,,,,,,,,
Shai D/A JHS,Ghana,,,,,,,,,,,,,,,,
TARSUS TİCARET VE SANAYİ ODASI MESLEKİ VE TEKNİK ANADOLU LİSESİ,Turkey,,,,,,,,,,,,,,,,
"Tech 4 Success, LLC",United States,,,,,,,,,,,,,,,,
KKR AND KSR Institute Of Technology And Sciences,India,,,,,,,,,,,,,,,,
BITECH Center,Honduras,,,,,,,,,,,,,,,,
Sri Vasavi Institute of Engineering and Technology,India,,,,,,,,,,,,,,,,
Ejercito Nacional de Colombia-Escuela de Comunicaciones,Colombia,,,,,,,,,,,,,,,,
Philippine Women's College of Davao,Philippines,,,,,,,,,,,,,,,,
Pharos University in Alexandria (S+Edu),Egypt,,,,,,,,,,,,,,,,
Noroff Fagskole,Norway,,,,,,,,,,,,,,,,
Cyber Security Agency of Singapore,Singapore,,,,,,,,,,,,,,,,
Jerusalem Ort College,Israel,,,,,,,,,,,,,,,,
Wir Solutions GmbH,Germany,,,,,,,,,,,,,,,,
Røyken vgs,Norway,,,,,,,,,,,,,,,,
IKT-servicefag lærlinger i Forsvaret/Cyberforsvaret,Norway,,,,,,,,,,,,,,,,
Kirkeparken Vgs,Norway,,,,,,,,,,,,,,,,
Haugaland Videregående Skole,Norway,,,,,,,,,,,,,,,,
Kuben vgs,Norway,,,,,,,,,,,,,,,,
Åssiden videregående skole,Norway,,,,,,,,,,,,,,,,
CECyTE DURANGO,Mexico,,,,,,,,,,,,,,,,
University College of the Cayman Islands (UCCI),Cayman Islands,,,,,,,,,,,,,,,,
Vishnu Institute of Technology,India,,,,,,,,,,,,,,,,
SeongNam Techno Science High School,South Korea,,,,,,,,,,,,,,,,
KERNELIOS LTD.,Israel,,,,,,,,,,,,,,,,
Narvik Videregående Skole,Norway,,,,,,,,,,,,,,,,
Rælingen videregående skole,Norway,,,,,,,,,,,,,,,,
Hønefoss videregående,Norway,,,,,,,,,,,,,,,,
Syktyvkar State University n.a. Pitirim Sorokin,Russia,,,,,,,,,,,,,,,,
The City University of New York (Central Office),United States,,,,,,,,,,,,,,,,
Secretaría Distrital de Integración Social,Colombia,,,,,,,,,,,,,,,,
Center for Defence Research and Development,Sri Lanka,,,,,,,,,,,,,,,,
Sam Eyde videregående skole,Norway,,,,,,,,,,,,,,,,
Institut Supérieur Africain des Technologies de l'Information et de la Connaissance (ISATIC),Cameroon,,,,,,,,,,,,,,,,
South Bay Job Institute,United States,,,,,,,,,,,,,,,,
Ashghal,Qatar,,,,,,,,,,,,,,,,
Agence de l'Informatique de l'Etat (ADIE),Senegal,,,,,,,,,,,,,,,,
SMK Negeri 2 Sumbawa Besar,Indonesia,,,,,,,,,,,,,,,,
Zespół Szkół nr 2 im.Jana Długosza w Wieluniu.,Poland,,,,,,,,,,,,,,,,
Zespół Szkół Zawodowych i Ogólnokształcących w Żukowie,Poland,,,,,,,,,,,,,,,,
New Projects Academy,Spain,,,,,,,,,,,,,,,,
Kamyshlov College of Industry and Transport,Russia,,,,,,,,,,,,,,,,
Jesuit Refugee Service (Singapore) Ltd,Singapore,,,,,,,,,,,,,,,,
Guru Gobind Singh College of Engineering and Research Centre,India,,,,,,,,,,,,,,,,
Yemin Orde כפר הנוער ימין אורד,Israel,,,,,,,,,,,,,,,,
"National Institute of Technology, Asahikawa College",Japan,,,,,,,,,,,,,,,,
Szkoła Podstawowa nr 36 w Łodzi,Poland,,,,,,,,,,,,,,,,
Liceum Ogólnokształcące Nr XV im. mjr. Piotra Wysockiego we Wrocławiu,Poland,,,,,,,,,,,,,,,,
CLVII Liceum Ogólnokształcące im. Marii Skłodowskiej-Curie,Poland,,,,,,,,,,,,,,,,
Liceum Ogólnokształcące nr XVII im. Agnieszki Osieckiej we Wrocławiu,Poland,,,,,,,,,,,,,,,,
Zespół Szkół nr 3 im. Władysława Stanisława Reymonta w Łukowie,Poland,,,,,,,,,,,,,,,,
Zespół Szkół Nr 1 im. H. Sienkiewicza w Kołobrzegu,Poland,,,,,,,,,,,,,,,,
Szkoła Podstawowa nr 13 z Odziałami Integracyjnymi im. Króla Stanisława Leszczyńskiego,Poland,,,,,,,,,,,,,,,,
Szkoła Podstawowa im. Jana Pawła II w Obrowie,Poland,,,,,,,,,,,,,,,,
Szkoła Podstawowa im. Jana Pawła II w Małej Nieszawce,Poland,,,,,,,,,,,,,,,,
Szkoła Podstawowa z Oddziałami Integracyjnymi Nr 342 im. Jana Marcina Szancera,Poland,,,,,,,,,,,,,,,,
III Liceum Ogólnokształcące im. Jana Pawła II w Elblągu,Poland,,,,,,,,,,,,,,,,
Zespół Szkół Techniczno-Motoryzacyjnych w Tomaszowie Lubelskim,Poland,,,,,,,,,,,,,,,,
Szkoła Podstawowa nr 13 im. KEN w Olsztynie,Poland,,,,,,,,,,,,,,,,
Szkoła Podstawowa nr 21 im. Królowej Jadwigi w Lublinie,Poland,,,,,,,,,,,,,,,,
I Liceum Ogólnokształcące z Oddziałami Dwujęzycznymi im. Tomasza Zana we Wschowie,Poland,,,,,,,,,,,,,,,,
Navigo Autorska Szkola Podstawowa,Poland,,,,,,,,,,,,,,,,
Zespół Szkół Samorządowych im. Jana Pawła II Wielkiego w Załęczu Małym,Poland,,,,,,,,,,,,,,,,
Zespół Katolickich Szkół Ogólnokształcących nr 1,Poland,,,,,,,,,,,,,,,,
Szciecińska Szkoła Wyższa Collegium Balticum,Poland,,,,,,,,,,,,,,,,
Zespół Szkół Ekonomicznych im. A. i J. Vetterów w Lublinie,Poland,,,,,,,,,,,,,,,,
Szkoła Podstawowa nr 6 w Rumi,Poland,,,,,,,,,,,,,,,,
Publiczna Szkoła Podstawowa nr 5 w Żaganiu,Poland,,,,,,,,,,,,,,,,
Szkoła Podstawowa im. Wincentego Piotrowskiego w Wołuszewie,Poland,,,,,,,,,,,,,,,,
I Akademickie Liceum Ogólnokształcące w Gdyni,Poland,,,,,,,,,,,,,,,,
Powiatowy Zespół Szkół nr 2 im.Wincentego Witosa w Środzie Śląskiej,Poland,,,,,,,,,,,,,,,,
Szkoła Podstawowa nr 4 im. Marii Konopnickiej w Sieradzu,Poland,,,,,,,,,,,,,,,,
Zespół Szkolno-Przedszkolny nr 2 w Wiśle,Poland,,,,,,,,,,,,,,,,
Szkoła Podstawowa z Oddziałami Integracyjnymi nr 30 im. Powstańców 1863r.,Poland,,,,,,,,,,,,,,,,
I Liceum Ogólnokształcące z Oddziałami Mistrzostwa Sportowego im. Marii Skłodowskiej-Curie,Poland,,,,,,,,,,,,,,,,
Akademia Dobrej Edukacji im. gen. Józefa Sowińskiego,Poland,,,,,,,,,,,,,,,,
Szkoły Ekonomiczno-Handlowe w Gdańsku,Poland,,,,,,,,,,,,,,,,
Szkoła Podstawowa nr 71 we Wrocławiu,Poland,,,,,,,,,,,,,,,,
Open Future International School,Poland,,,,,,,,,,,,,,,,
Zespół Szkół nr 2 im. Adama Mickiewicza w Chełmnie,Poland,,,,,,,,,,,,,,,,
Szkoła Podstawowa Nr 18 im. Orła Białego w Olsztynie,Poland,,,,,,,,,,,,,,,,
Szkoła Podstawowa nr 2 im. Powstańców Wielkopolskich w Puszczykowie,Poland,,,,,,,,,,,,,,,,
Liceum Ogólnokształcące im. św. Jadwigi Królowej w Kielcach,Poland,,,,,,,,,,,,,,,,
Liceum Ogólnokształcące nr 1 w Lęborku,Poland,,,,,,,,,,,,,,,,
Salezjański Zespół Szkół Publicznych „Don Bosko” w Świętochłowicach,Poland,,,,,,,,,,,,,,,,
Szkoła Podstawowa im. Bohaterów Armii Krajowej w Obiechowie,Poland,,,,,,,,,,,,,,,,
Zespół Szkół Ogólnokształcących w Krzyżu Wielkopolskim,Poland,,,,,,,,,,,,,,,,
Szkoła Podstawowa w Pogorzałkach,Poland,,,,,,,,,,,,,,,,
V Liceum Ogólnokształcące im. Janusza Korczaka w Tarnowie,Poland,,,,,,,,,,,,,,,,
Szkoła Podstawowa nr 8 w Zgierzu,Poland,,,,,,,,,,,,,,,,
Cisco Systems Norway,Norway,,,,,,,,,,,,,,,,
Virtual University of Pakistan,Pakistan,,,,,,,,,,,,,,,,
CTC La Barquita,Dominican Republic,,,,,,,,,,,,,,,,
CTC Matayaya,Dominican Republic,,,,,,,,,,,,,,,,
CTC Yerba Buena,Dominican Republic,,,,,,,,,,,,,,,,
CTC Sabana de la Mar,Dominican Republic,,,,,,,,,,,,,,,,
CTC Ramón Santana,Dominican Republic,,,,,,,,,,,,,,,,
CTC Pedro Sanchez,Dominican Republic,,,,,,,,,,,,,,,,
CTC Miches,Dominican Republic,,,,,,,,,,,,,,,,
CTC Mata Palacio,Dominican Republic,,,,,,,,,,,,,,,,
CTC El Valle,Dominican Republic,,,,,,,,,,,,,,,,
CTC El Cedro,Dominican Republic,,,,,,,,,,,,,,,,
CTC Rio Limpio,Dominican Republic,,,,,,,,,,,,,,,,
CTC Restauración,Dominican Republic,,,,,,,,,,,,,,,,
CTC Rancho Arriba,Dominican Republic,,,,,,,,,,,,,,,,
CTC Oviedo,Dominican Republic,,,,,,,,,,,,,,,,
CTC Villa Jaragua,Dominican Republic,,,,,,,,,,,,,,,,
CTC Polo,Dominican Republic,,,,,,,,,,,,,,,,
CTC La Cienaga,Dominican Republic,,,,,,,,,,,,,,,,
CTC El Factor,Dominican Republic,,,,,,,,,,,,,,,,
CTC Cayetano Germosen,Dominican Republic,,,,,,,,,,,,,,,,
CTC Pepillo Salcedo,Dominican Republic,,,,,,,,,,,,,,,,
CTC Partido,Dominican Republic,,,,,,,,,,,,,,,,
CTC Manuel Bueno,Dominican Republic,,,,,,,,,,,,,,,,
CTC Guayabal Santiago,Dominican Republic,,,,,,,,,,,,,,,,
CTC Jamao al Norte,Dominican Republic,,,,,,,,,,,,,,,,
CTC Duverge,Dominican Republic,,,,,,,,,,,,,,,,
Skills Dynamix Egypt (S+Edu),Egypt,,,,,,,,,,,,,,,,
İZMİR ESNAF VE SANATKARLAR ODALARI BİRLİĞİ MESLEKİ VE TEKNİK ANADOLU LİSESİ,Turkey,,,,,,,,,,,,,,,,
M. Kemal Coskunöz Mesleki ve Teknik Anadolu Lisesi,Turkey,,,,,,,,,,,,,,,,
SONSUZLUK KİŞİSEL GELİŞİM KURSU/INFINITY BİLİŞİM LTD. ŞTİ.,Turkey,,,,,,,,,,,,,,,,
Vektorel Bilisim,Turkey,,,,,,,,,,,,,,,,
академияbeOvtv,Russia,,,,,,,,,,,,,,,,
SMART ZAMBIA INSTITUTE,Zambia,,,,,,,,,,,,,,,,
Specter Testing and Training Center,Israel,,,,,,,,,,,,,,,,
SZKOŁA PODSTAWOWA NR 32 im. Karola Chodkiewicza w Krakowie,Poland,,,,,,,,,,,,,,,,
Kiskunhalasi Szakkepzesi Centrum Dekani Arpad Technikum,Hungary,,,,,,,,,,,,,,,,
Szekesfehervari SZC Vajda Janos Technikum,Hungary,,,,,,,,,,,,,,,,
"Heves Megyei SzC Damjanich Janos Technikum, Szakkepzo Iskola es Kollegium",Hungary,,,,,,,,,,,,,,,,
Liceo Cervantes,Colombia,,,,,,,,,,,,,,,,
Test 062320,United States,,,,,,,,,,,,,,,,
Colegio de Muntinlupa,Philippines,,,,,,,,,,,,,,,,
Geometrics,United States,,,,,,,,,,,,,,,,
Akademickie Liceum Ogólnokształcące Politechniki Śląskiej,Poland,,,,,,,,,,,,,,,,
II Liceum Ogólnokształcące im. Jana Śniadeckiego w Kielcach,Poland,,,,,,,,,,,,,,,,
Technikum Administracyjno-Usługowe w Łodzi,Poland,,,,,,,,,,,,,,,,
II Liceum Ogólnokształcące w Piszu,Poland,,,,,,,,,,,,,,,,
Liceum Ogólnokształcące Politechniki Białostockiej,Poland,,,,,,,,,,,,,,,,
Borisoglebsk technical school of industrial and information technologies,Russia,,,,,,,,,,,,,,,,
Universidad del Istmo,Panama,,,,,,,,,,,,,,,,
IIS Ettore Majorana-Avezzano,Italy,,,,,,,,,,,,,,,,
Praise Institute of Technology,Nigeria,,,,,,,,,,,,,,,,
Go Ye Therefore (GYT),Zambia,,,,,,,,,,,,,,,,
North Central Business Education Association (NCBEA),United States,,,,,,,,,,,,,,,,
Moscow School #1950,Russia,,,,,,,,,,,,,,,,
Zespół Szkół nr 18 we Wrocławiu,Poland,,,,,,,,,,,,,,,,
"Learning centre ""Perspective""",Russia,,,,,,,,,,,,,,,,
"Alambda Systems, LLC",United States,,,,,,,,,,,,,,,,
Garth Webb Secondary School,Canada,,,,,,,,,,,,,,,,
академияFJlqpM,Russia,,,,,,,,,,,,,,,,
Elitech International University,France,,,,,,,,,,,,,,,,
hestim,Morocco,,,,,,,,,,,,,,,,
Kaluga technical school of electronic appliances,Russia,,,,,,,,,,,,,,,,
Centre de Recherche Informatique et d'Innovation Technologique,Senegal,,,,,,,,,,,,,,,,
Technologist Women Platform,Turkey,,,,,,,,,,,,,,,,
CSND BUSINESS SCHOOL,France,,,,,,,,,,,,,,,,
Technical Security Institute,Zimbabwe,,,,,,,,,,,,,,,,
Eulji University,South Korea,,,,,,,,,,,,,,,,
Szkoła Podstawowa nr 15 w Olsztynie,Poland,,,,,,,,,,,,,,,,
Publiczna Szkoła Podstawowa w Czyżówce,Poland,,,,,,,,,,,,,,,,
Szkoła Podstawowa nr 1 im. Bolesława Chrobregow Oławie,Poland,,,,,,,,,,,,,,,,
IV LO im. KEN w Bielsko-Biała,Poland,,,,,,,,,,,,,,,,
"CLVI Liceum Ogólnokształcące Integracyjne ""Przy Łazienkach Królewskich"" w Warszawie",Poland,,,,,,,,,,,,,,,,
Zespół Szkół Ponadpodstwowych w Drobinie,Poland,,,,,,,,,,,,,,,,
WOMCY,United States,,,,,,,,,,,,,,,,
CCI Le Mans Sarthe-EKOD,France,,,,,,,,,,,,,,,,
Nueta Hidatsa Sahnish College,United States,,,,,,,,,,,,,,,,
ISAB,Côte d'Ivoire,,,,,,,,,,,,,,,,
AIHEC-Haskell Indian Nations University,United States,,,,,,,,,,,,,,,,
Locator TEST Academy GNIP,Taiwan,,,,,,,,,,,,,,,,
Locator TEST Academy GNIP,United States,,,,,,,,,,,,,,,,
Locator TEST Academy GNIP,United States,,,,,,,,,,,,,,,,
Kramatorsk School #25,Ukraine,,,,,,,,,,,,,,,,
Abdülkadir Perşembe Vakfı Mesleki ve Teknik Anadolu Lisesi,Turkey,,,,,,,,,,,,,,,,
Yenimahalle Bilim ve Sanat Merkezi,Turkey,,,,,,,,,,,,,,,,
EDİRNE ŞEHİT NEFİZE ÇETİN ÖZSOY BİLİM VE SANAT MERKEZİ,Turkey,,,,,,,,,,,,,,,,
Karabük Bilim Sanat Merkezi,Turkey,,,,,,,,,,,,,,,,
Gazi Mesleki ve Teknik Anadolu Lisesi,Turkey,,,,,,,,,,,,,,,,
SASON MTAL,Turkey,,,,,,,,,,,,,,,,
Niğde Şehit Fazıl Doğruöz Mesleki ve Teknik Anadolu Lisesi,Turkey,,,,,,,,,,,,,,,,
Arhavi Halk Eğitimi ve ASO Müdürlüğü,Turkey,,,,,,,,,,,,,,,,
Amity Institute of Biotechnology,India,,,,,,,,,,,,,,,,
People's University,India,,,,,,,,,,,,,,,,
National Academy of Internal Affairs,Ukraine,,,,,,,,,,,,,,,,
Diné College,United States,,,,,,,,,,,,,,,,
Sector 3 Social Venture Group,Peru,,,,,,,,,,,,,,,,
Nebraska Indian Community College,United States,,,,,,,,,,,,,,,,
ITC-SEM,Turkey,,,,,,,,,,,,,,,,
Fike High School,United States,,,,,,,,,,,,,,,,
Red Lake Nation College,United States,,,,,,,,,,,,,,,,
Institute of American Indian Arts,United States,,,,,,,,,,,,,,,,
Uinta County School District #1,United States,,,,,,,,,,,,,,,,
Stepne NVK,Ukraine,,,,,,,,,,,,,,,,
Eurocorps,France,,,,,,,,,,,,,,,,
AKILIMALI,Democratic Republic of the Congo,,,,,,,,,,,,,,,,
Association Des Neticiens,France,,,,,,,,,,,,,,,,
Kostroma mechanical-engineering college,Russia,,,,,,,,,,,,,,,,
Cisco High STEM Externship Program,United States,,,,,,,,,,,,,,,,
Beddingfield High School,United States,,,,,,,,,,,,,,,,
Enactus Morocco,Morocco,,,,,,,,,,,,,,,,
BAU-Faculty of AI,Jordan,,,,,,,,,,,,,,,,
富山高等専門学校,Japan,,,,,,,,,,,,,,,,
Universitas Jenderal Achmad Yani,Indonesia,,,,,,,,,,,,,,,,
Career & Technical Education Center,United States,,,,,,,,,,,,,,,,
UNAN-Managua,Nicaragua,,,,,,,,,,,,,,,,
Corporate Business School (CBS),Mozambique,,,,,,,,,,,,,,,,
African Leadership University,Rwanda,,,,,,,,,,,,,,,,
Bay Mills Community College,United States,,,,,,,,,,,,,,,,
Noble Network of Charter Schools,United States,,,,,,,,,,,,,,,,
OGEC Notre Dame de Sion,France,,,,,,,,,,,,,,,,
Ide Danismanlik,Turkey,,,,,,,,,,,,,,,,
Vijana Corps,Uganda,,,,,,,,,,,,,,,,
IPRC Tumba,Rwanda,,,,,,,,,,,,,,,,
Szkoła Podstawowa im. Bohaterów Bitwy Warszawskiej 1920 r. w Stanisławowie Pierwszym,Poland,,,,,,,,,,,,,,,,
University of Computer Studies (Pakokku),Myanmar (Burma),,,,,,,,,,,,,,,,
Bilişim Innovasyon Girişimcilik Derneği,Turkey,,,,,,,,,,,,,,,,
Turkiye Is Kurumu Genel Mudurlugu,Turkey,,,,,,,,,,,,,,,,
Colegio Stella Maris,Guatemala,,,,,,,,,,,,,,,,
Asociación Cámara de Comercio Industria y Turismo de Limón,Costa Rica,,,,,,,,,,,,,,,,
North Wilkes High School,United States,,,,,,,,,,,,,,,,
ACADEMIA-AITEC,Ecuador,,,,,,,,,,,,,,,,
TESDA Online Program - Cisco,Philippines,,,,,,,,,,,,,,,,
